Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4205527,,0,1941.92,None,None,D-MIPC-S15A,CC(C)C[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](NC(=O)[C@H](N)CC(=O)O)[C@@H](C)O)C(C)C)C(=O)N[C@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(Br)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,Ki,'=',7000,nM,5.16,,,UO_0000065,2.65,None,None,None,FALSE,CHEMBL4185136,Binding affinity to MDM2 (unknown origin) in assessed as reduction in MDM2 binding to Fl-p53-TAD after 30 mins by fluorescence polarization competition assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4184127,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL4098976,,0,481.86,1,6.52,20,O=C(O)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccc(F)cc2)ncn1Cc1ccc(F)c(F)c1,Ki,'=',21,nM,7.68,,,UO_0000065,15.93,0.31,1.16,10.83,FALSE,CHEMBL4052447,Binding affinity to human N-terminal MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) after 15 mins in presence of 5-FAM-LTFEHYWAQLTS by FP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4049459,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4096099,,0,605.98,2,8.23,22,O=C(O)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccc(F)cc2)ncn1Cc1ccc(OCc2cc(F)c(F)c(F)c2)cc1,Ki,'=',433,nM,6.36,,,UO_0000065,10.5,0.2,-1.87,7.94,FALSE,CHEMBL4052447,Binding affinity to human N-terminal MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) after 15 mins in presence of 5-FAM-LTFEHYWAQLTS by FP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4049459,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4104786,,0,620.9,2,9.12,23,O=C(O)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccc(F)cc2)ncn1Cc1ccc(OCc2ccc(Cl)c(Cl)c2)cc1,Ki,'=',322,nM,6.49,,,UO_0000065,10.46,0.21,-2.63,8.1,FALSE,CHEMBL4052447,Binding affinity to human N-terminal MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) after 15 mins in presence of 5-FAM-LTFEHYWAQLTS by FP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4049459,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4078749,,0,480.33,1,6.89,1,O=C(O)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccc(F)cc2)ncn1Cc1ccc(Cl)cc1,Ki,'=',6,nM,8.22,,,UO_0000065,17.12,0.34,1.33,11.59,FALSE,CHEMBL4052447,Binding affinity to human N-terminal MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) after 15 mins in presence of 5-FAM-LTFEHYWAQLTS by FP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4049459,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4072678,,0,613.48,2,7.82,3,O=C(O)c1ccc(CNC(=O)c2[nH]c3cc(Cl)ccc3c2-c2c(-c3ccc(F)cc3)ncn2Cc2ccc(Cl)cc2)cc1,Ki,'=',23,nM,7.64,,,UO_0000065,12.45,0.24,-0.18,7.64,FALSE,CHEMBL4052447,Binding affinity to human N-terminal MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) after 15 mins in presence of 5-FAM-LTFEHYWAQLTS by FP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4049459,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4077617,,0,593.49,2,6.68,14,O=C(OCCN1CCOCC1)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccc(F)cc2)ncn1Cc1ccc(Cl)cc1,Ki,'=',17,nM,7.77,,,UO_0000065,13.09,0.26,1.09,10.73,FALSE,CHEMBL4052447,Binding affinity to human N-terminal MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) after 15 mins in presence of 5-FAM-LTFEHYWAQLTS by FP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4049459,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4463941,,0,526.03,2,5.46,6aa,CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(OC2CCCC2)cc1,Ki,'=',1680,nM,5.78,,,UO_0000065,10.98,0.21,0.31,5.17,FALSE,CHEMBL4362816,Displacement of 5'FAM-LTFEHYWAQLTS from human recombinant N-terminal domain of MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) cells measured after 15 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4359887,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL3954726,,0,504.41,2,5.27,BDBM192165,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(C(=O)NC(C)(C)C)N(C=O)Cc1ccc(Cl)cc1,Ki,'=',1800,nM,5.75,,344068,UO_0000065,11.39,0.23,0.47,6.28,FALSE,CHEMBL3887590,"Fluorescence Polarization (FP) Assay: Fluorescent polarization experiments were performed as follows. Briefly, the fluorescence polarization experiments were read on an Ultra Evolution 384-well plate reader (Tecan) with the 485 nm excitation and 535 nm emission filters. The fluorescence intensities parallel (Intparallel) and perpendicular (Intperpedicular) to the plane of excitation were measured in parallel perpendicular black 384-well NBS assay plates (Corning) at room temperature (20?? C). The background fluorescence intensities of blank samples containing the references buffer were subtracted and steady-state fluorescence polarization was calculated using the equation: P=(Intparallel Gintperpendicular)/(Intparallel+Gintperpendicular), and the correction factor G (G=0.998 determined empirically) was introduced to eliminate differences in the transmission of vertically and horizontally polarized light. All fluorescence polarization values were expressed in millipolarization units (mP).",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3886366,37,BindingDB Database,,2015,None,
CHEMBL3982546,,0,505.95,1,4.89,BDBM192197,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(C(=O)NC(C)(C)C)N(C=O)Cc1ccc(F)cc1F,Ki,'=',6,nM,8.22,,344091,UO_0000065,16.25,0.32,3.33,8.99,FALSE,CHEMBL3887590,"Fluorescence Polarization (FP) Assay: Fluorescent polarization experiments were performed as follows. Briefly, the fluorescence polarization experiments were read on an Ultra Evolution 384-well plate reader (Tecan) with the 485 nm excitation and 535 nm emission filters. The fluorescence intensities parallel (Intparallel) and perpendicular (Intperpedicular) to the plane of excitation were measured in parallel perpendicular black 384-well NBS assay plates (Corning) at room temperature (20?? C). The background fluorescence intensities of blank samples containing the references buffer were subtracted and steady-state fluorescence polarization was calculated using the equation: P=(Intparallel Gintperpendicular)/(Intparallel+Gintperpendicular), and the correction factor G (G=0.998 determined empirically) was introduced to eliminate differences in the transmission of vertically and horizontally polarized light. All fluorescence polarization values were expressed in millipolarization units (mP).",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3886366,37,BindingDB Database,,2015,None,
CHEMBL3907610,,0,531.87,1,4.83,BDBM192229,CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1c(F)c(F)c(F)c(F)c1F,Ki,'=',1.8,nM,8.74,,344125,UO_0000065,16.44,0.33,3.91,8.53,FALSE,CHEMBL3887590,"Fluorescence Polarization (FP) Assay: Fluorescent polarization experiments were performed as follows. Briefly, the fluorescence polarization experiments were read on an Ultra Evolution 384-well plate reader (Tecan) with the 485 nm excitation and 535 nm emission filters. The fluorescence intensities parallel (Intparallel) and perpendicular (Intperpedicular) to the plane of excitation were measured in parallel perpendicular black 384-well NBS assay plates (Corning) at room temperature (20?? C). The background fluorescence intensities of blank samples containing the references buffer were subtracted and steady-state fluorescence polarization was calculated using the equation: P=(Intparallel Gintperpendicular)/(Intparallel+Gintperpendicular), and the correction factor G (G=0.998 determined empirically) was introduced to eliminate differences in the transmission of vertically and horizontally polarized light. All fluorescence polarization values were expressed in millipolarization units (mP).",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3886366,37,BindingDB Database,,2015,None,
CHEMBL4163017,,0,728.72,2,8.29,15a,CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(Cc2ccc(C(=O)NO)cc2)CC1,Ki,'=',260,nM,6.58,,,UO_0000065,9.04,0.18,-1.7,6.74,FALSE,CHEMBL4156755,Inhibition of MDM2 (unknown origin) preincubated for 30 mins by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4152341,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL3957178,,0,477.9,0,4.41,BDBM192217,CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1cccc(F)c1F,Ki,'=',0.2,nM,9.7,,344112,UO_0000065,20.29,0.4,5.29,9.46,FALSE,CHEMBL3887590,"Fluorescence Polarization (FP) Assay: Fluorescent polarization experiments were performed as follows. Briefly, the fluorescence polarization experiments were read on an Ultra Evolution 384-well plate reader (Tecan) with the 485 nm excitation and 535 nm emission filters. The fluorescence intensities parallel (Intparallel) and perpendicular (Intperpedicular) to the plane of excitation were measured in parallel perpendicular black 384-well NBS assay plates (Corning) at room temperature (20?? C). The background fluorescence intensities of blank samples containing the references buffer were subtracted and steady-state fluorescence polarization was calculated using the equation: P=(Intparallel Gintperpendicular)/(Intparallel+Gintperpendicular), and the correction factor G (G=0.998 determined empirically) was introduced to eliminate differences in the transmission of vertically and horizontally polarized light. All fluorescence polarization values were expressed in millipolarization units (mP).",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL3886366,37,BindingDB Database,,2015,None,
CHEMBL4161826,,0,782.77,2,9.22,16b,CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCC(C(=O)Nc2ccc(/C=C/C(=O)NO)cc2)CC1,Ki,'=',2650,nM,5.58,,,UO_0000065,7.12,0.14,-3.64,4.51,FALSE,CHEMBL4156755,Inhibition of MDM2 (unknown origin) preincubated for 30 mins by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4152341,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL4174805,,0,722.76,2,8.43,14d,CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCCCCC(=O)NO)CC1,Ki,'=',110,nM,6.96,,,UO_0000065,9.63,0.19,-1.47,7.12,FALSE,CHEMBL4156755,Inhibition of MDM2 (unknown origin) preincubated for 30 mins by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4152341,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL4463050,,0,540.51,2,5.95,51; AM-232,CC(C)[C@H](N1C(=O)[C@@H](CC(=O)O)C[C@@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)S(=O)(=O)C(C)C,Ki,'=',0.045,nM,10.35,,,UO_0000065,19.14,0.4,4.4,11.28,FALSE,CHEMBL4353006,Inhibition of p53 protein binding to MDM2 in human SJSA1 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4350977,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4175068,,0,596.17,2,7.41,1i,COc1cccc(CN2C(=O)CCCCCCCCCCCCCNC(=O)C2c2c(C(=O)O)[nH]c3cc(Cl)ccc23)c1,Ki,'=',1800,nM,5.75,,,UO_0000065,9.64,0.19,-1.67,5.14,FALSE,CHEMBL4135533,Displacement of 5'FAM-LTFEHYWAQLTS from recombinant human N-terminal MDM2 (1 to 118 residues) expressed in Escherichia coli BL21-CodonPlus(DE3)-RIL after 15 mins by fluorescence polarization assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130521,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4204416,,0,1899.88,None,None,D-MIPC-e8a,CC(C)C[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](C)NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](NC(=O)[C@H](N)CC(=O)O)[C@@H](C)O)C(C)C)C(=O)N[C@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(Br)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,Ki,'=',4400,nM,5.36,,,UO_0000065,2.82,None,None,None,FALSE,CHEMBL4185136,Binding affinity to MDM2 (unknown origin) in assessed as reduction in MDM2 binding to Fl-p53-TAD after 30 mins by fluorescence polarization competition assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4184127,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL4453195,,0,616.93,2,7.02,6j,CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(OCc2c(Cl)cccc2Cl)cc1,Ki,'=',4670,nM,5.33,,,UO_0000065,8.64,0.18,-1.69,4.77,FALSE,CHEMBL4362816,Displacement of 5'FAM-LTFEHYWAQLTS from human recombinant N-terminal domain of MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) cells measured after 15 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4359887,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4453590,,0,578.07,2,5.72,"6w; Table S3, R16C1",COc1cccc(COc2ccc(CN(C=O)C(C(=O)NC(C)(C)C)c3c(C(=O)O)[nH]c4cc(Cl)ccc34)cc2)c1,Ki,'=',500,nM,6.3,,,UO_0000065,10.9,0.21,0.58,5.21,FALSE,CHEMBL4362816,Displacement of 5'FAM-LTFEHYWAQLTS from human recombinant N-terminal domain of MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) cells measured after 15 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4359887,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4467420,,0,573.05,2,5.58,6ab,CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(OCc2ccc(C#N)cc2)cc1,Ki,'=',2240,nM,5.65,,,UO_0000065,9.86,0.19,0.07,4.17,FALSE,CHEMBL4362816,Displacement of 5'FAM-LTFEHYWAQLTS from human recombinant N-terminal domain of MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) cells measured after 15 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4359887,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4553260,,0,705.05,2,7.5,14; DN389,O=CN(Cc1ccc(OCc2ccccc2Br)cc1)C(C(=O)NC1C2CC3CC(C2)CC1C3)c1c(C(=O)O)[nH]c2cc(Cl)ccc12,Ki,'=',6,nM,8.22,,,UO_0000065,11.66,0.24,0.72,7.36,FALSE,CHEMBL4362816,Displacement of 5'FAM-LTFEHYWAQLTS from human recombinant N-terminal domain of MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) cells measured after 15 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4359887,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4451093,,0,566.03,2,5.85,6a,CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(OCc2ccc(F)cc2)cc1,Ki,'=',1020,nM,5.99,,,UO_0000065,10.58,0.2,0.14,5.36,FALSE,CHEMBL4362816,Displacement of 5'FAM-LTFEHYWAQLTS from human recombinant N-terminal domain of MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) cells measured after 15 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4359887,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4453832,,0,673.94,2,6.32,6n,CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(OCc2ccc(I)cc2)cc1,Ki,'=',320,nM,6.5,,,UO_0000065,9.64,0.22,0.17,5.81,FALSE,CHEMBL4362816,Displacement of 5'FAM-LTFEHYWAQLTS from human recombinant N-terminal domain of MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) cells measured after 15 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4359887,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4567532,,0,548.04,2,5.71,6t,CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(OCc2ccccc2)cc1,Ki,'=',760,nM,6.12,,,UO_0000065,11.17,0.21,0.41,5.48,FALSE,CHEMBL4362816,Displacement of 5'FAM-LTFEHYWAQLTS from human recombinant N-terminal domain of MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) cells measured after 15 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4359887,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4593705,,0,608.09,2,5.73,6x,COc1cccc(COc2ccc(CN(C=O)C(C(=O)NC(C)(C)C)c3c(C(=O)O)[nH]c4cc(Cl)ccc34)cc2)c1OC,Ki,'=',520,nM,6.28,,,UO_0000065,10.33,0.2,0.55,4.83,FALSE,CHEMBL4362816,Displacement of 5'FAM-LTFEHYWAQLTS from human recombinant N-terminal domain of MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) cells measured after 15 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4359887,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4064085,,0,605.45,2,8.4,5,O=C(NCc1ccc(F)c(F)c1)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccc(F)cc2)ncn1Cc1ccc(Cl)cc1,Ki,'=',2310,nM,5.64,,,UO_0000065,9.31,0.18,-2.76,8.99,FALSE,CHEMBL4052447,Binding affinity to human N-terminal MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) after 15 mins in presence of 5-FAM-LTFEHYWAQLTS by FP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4049459,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4562216,,0,626.94,2,6.48,(-)-6m; DN285,CC(C)(C)NC(=O)[C@H](c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(OCc2ccccc2Br)cc1,Ki,'=',34,nM,7.47,,,UO_0000065,11.91,0.25,0.99,6.68,FALSE,CHEMBL4362816,Displacement of 5'FAM-LTFEHYWAQLTS from human recombinant N-terminal domain of MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) cells measured after 15 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4359887,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4579495,,0,673.94,2,6.32,6o,CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(OCc2cccc(I)c2)cc1,Ki,'=',430,nM,6.37,,,UO_0000065,9.45,0.22,0.05,5.7,FALSE,CHEMBL4362816,Displacement of 5'FAM-LTFEHYWAQLTS from human recombinant N-terminal domain of MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) cells measured after 15 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4359887,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4587068,,0,562.07,2,5.76,"6ah; Table S3, R20C1",CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(OCCc2ccccc2)cc1,Ki,'=',260,nM,6.58,,,UO_0000065,11.72,0.22,0.83,5.89,FALSE,CHEMBL4362816,Displacement of 5'FAM-LTFEHYWAQLTS from human recombinant N-terminal domain of MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) cells measured after 15 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4359887,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4564778,,0,582.12,2,6.25,5ad,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(C(=O)NC(C)(C)C)N(C=O)Cc1ccc(OCc2ccsc2)cc1,Ki,'=',3680,nM,5.43,,,UO_0000065,9.34,0.19,-0.82,5.39,FALSE,CHEMBL4362816,Displacement of 5'FAM-LTFEHYWAQLTS from human recombinant N-terminal domain of MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) cells measured after 15 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4359887,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4518055,,0,616.93,2,7.02,6i,CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(OCc2ccc(Cl)cc2Cl)cc1,Ki,'=',370,nM,6.43,,,UO_0000065,10.43,0.21,-0.59,5.76,FALSE,CHEMBL4362816,Displacement of 5'FAM-LTFEHYWAQLTS from human recombinant N-terminal domain of MDM2 (1 to 118 residues) expressed in Escherichia coli BL21 (DE3) cells measured after 15 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL5023,p53-binding protein Mdm-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4359887,1,Scientific Literature,Eur J Med Chem,2019,None,
